"Actinobacteria","Acidobacteriae","Anaerolineae","Gemmatimonadetes","Alphaproteobacteria","Vicinamibacteria","Nitrospiria","Gammaproteobacteria","Polyangia","Bacteroidia","Bacilli","Clostridia","Acidimicrobiia","Verrucomicrobiae","Thermoleophilia","Chloroflexia","Myxococcia","TK10","KD4.96","Saccharimonadia","Bdellovibrionia","Planctomycetes","Ktedonobacteria","Blastocatellia","Oligoflexia","Holophagae","JG30.KF.CM66","OLB14","Parcubacteria","Methylomirabilia","Microgenomatia","Cyanobacteriia","MB.A2.108","Babeliae","Thermoanaerobaculia","Chlamydiae","Dehalococcoidia","Gitt.GS.136","Phycisphaerae","Vampirivibrionia","Elusimicrobia","Fibrobacteria","Kapabacteria","SHA.26","P2.11E","Sericytochromatia","Chthonomonadetes","bacteriap25","Dojkabacteria","AD3","Longimicrobia","Lineage.IIa","S0134.terrestrial.group","Subgroup.25","Subgroup.5","Fimbriimonadia","Gracilibacteria","Ignavibacteria","Lineage.IIb","OM190","Negativicutes","Subgroup.22","WWE3","BD2.11.terrestrial.group","Deinococci","Latescibacteria","Desulfuromonadia","BD7.11","Desulfitobacteriia","Subgroup.11","Kryptonia","Sumerlaeia","Pla4.lineage","Berkelbacteria","ABY1","Armatimonadia","Spirochaetia","AKAU4049","Omnitrophia","Limnochordia","Abditibacteria","Syntrophobacteria","Nanoarchaeia","Rhodothermia","Symbiobacteriia","Entotheonellia","Desulfobulbia","Thermodesulfovibrionia","Desulfobaccia","Kazania","Hydrogenedentia","Desulfobacteria","Coriobacteriia","Subgroup.18","vadinHA49","Thermoplasmata","Aminicenantia","AT.s3.28","Syntrophia","response"
3470,989,616,954,4658,1142,361,2514,994,1757,1504,76,791,749,675,845,586,163,655,95,106,27,371,431,74,29,23,36,182,65,83,2,129,42,128,23,8,348,37,16,7,46,12,0,11,23,26,0,23,40,21,12,57,11,35,2,9,22,10,21,0,27,3,8,0,0,14,0,0,0,0,2,0,5,4,2,0,2,0,0,2,0,0,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,1
3207,883,450,662,3826,894,272,2264,951,1397,2174,93,564,453,776,575,86,83,624,20,82,20,192,288,71,10,55,36,79,46,28,2,115,32,70,73,18,181,25,3,16,195,21,7,11,5,0,27,18,80,34,0,24,11,10,0,29,25,5,3,0,10,0,2,0,4,27,0,0,11,0,3,2,0,0,0,23,0,0,2,0,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1
966,386,1658,370,2622,1033,193,1344,435,1164,99,178,924,624,602,154,119,43,784,36,49,19,8,117,23,126,71,0,189,312,21,131,449,6,22,13,98,388,40,6,11,45,0,4,16,0,0,7,15,0,0,0,4,76,16,0,10,62,0,28,0,8,23,12,0,6,8,0,2,10,74,0,12,0,9,0,22,0,0,0,0,15,0,0,0,3,26,50,6,0,0,7,25,0,0,0,12,0,24,1
1806,653,2549,630,4660,2058,296,2627,949,2128,271,237,1402,1064,1306,236,235,84,1224,21,125,34,29,354,31,191,99,63,244,285,53,196,795,15,29,2,225,657,64,12,19,108,2,46,46,15,3,20,48,0,6,0,11,102,40,5,23,113,4,54,28,11,9,23,2,25,8,0,18,14,110,2,13,2,2,0,34,0,11,0,0,64,0,6,0,0,15,43,26,0,0,14,21,24,5,0,9,0,27,1
1584,627,2699,655,4423,1807,303,2479,886,2051,266,301,1476,1178,1281,288,215,28,1320,113,63,53,27,374,55,191,85,39,376,432,59,114,803,5,35,7,215,671,80,11,33,115,10,33,55,0,3,15,47,0,9,20,0,109,3,0,14,87,12,102,25,16,28,16,0,0,4,6,22,22,137,0,26,10,11,0,42,4,21,11,0,46,2,0,0,0,37,50,32,0,0,21,41,0,0,4,12,3,33,1
3165,612,378,983,3808,988,240,1801,666,1782,2487,749,737,749,682,620,185,115,991,125,49,72,264,522,83,7,28,23,91,27,16,9,150,14,52,19,0,391,32,21,6,0,18,36,20,16,11,16,2,95,12,12,129,8,7,3,0,2,0,4,0,0,0,0,5,39,7,0,0,3,0,0,4,2,8,0,0,0,0,178,4,0,0,3,91,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1
4140,2699,348,1433,5949,1021,324,2413,1014,1733,2225,1288,613,2754,2477,383,189,250,903,112,54,48,615,420,57,136,48,55,71,249,2,20,322,12,52,26,35,180,4,21,12,5,27,41,49,16,31,6,2,665,7,28,19,59,27,15,7,9,10,4,0,0,0,2,4,8,5,9,0,5,0,0,5,0,9,0,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0
3999,1574,652,1476,4747,1550,448,2815,924,1455,2358,381,765,827,1254,861,236,324,789,35,87,19,333,720,19,106,133,41,59,146,43,21,225,36,163,14,37,275,34,19,13,27,2,19,14,17,15,38,3,225,22,5,57,2,73,5,0,9,9,30,8,45,6,6,2,24,0,0,0,19,3,2,7,0,8,0,0,0,0,5,2,0,0,0,3,8,0,0,0,0,0,0,0,3,0,3,0,0,0,1
4644,1495,733,1535,5311,1826,442,2923,885,2233,2336,420,859,963,1173,996,457,251,956,73,45,70,353,700,25,102,110,33,74,95,44,13,129,13,197,43,38,176,27,14,18,18,4,9,19,27,21,23,5,234,4,6,68,7,32,17,0,21,4,12,13,40,3,6,0,8,15,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1
3592,509,513,1176,4263,1867,448,2774,779,1170,1653,333,803,430,816,693,143,127,853,80,54,23,123,728,13,109,114,44,82,103,22,0,146,18,97,4,45,691,3,19,23,55,18,20,25,44,2,11,15,42,33,2,39,0,63,4,14,14,7,6,7,32,0,28,9,9,36,0,0,15,0,0,0,0,0,0,2,7,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3790,1259,388,1460,5383,1645,445,2307,956,1816,3346,312,772,749,1196,935,290,196,1012,116,126,60,268,653,21,77,100,25,85,111,7,23,189,13,74,11,19,297,55,5,30,206,14,45,22,15,23,9,0,35,39,11,50,28,75,3,5,12,4,16,5,14,2,3,8,11,4,6,0,3,2,3,0,0,0,0,4,0,0,230,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,1001,317,1127,3894,1352,286,1717,907,911,2326,610,463,456,1235,560,181,151,668,41,32,33,163,382,9,41,105,22,14,89,25,0,153,14,77,23,10,254,36,0,5,50,4,15,0,0,23,10,25,43,31,0,78,22,34,8,5,5,0,15,0,19,0,8,6,0,19,6,0,0,0,5,0,0,9,0,0,3,2,71,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
4534,1255,486,1402,5868,1464,263,2549,1984,2176,2697,389,1056,1129,1253,998,427,137,1040,133,122,84,229,367,202,36,56,48,29,84,19,949,78,9,40,26,33,175,48,0,15,27,14,19,6,33,9,19,15,82,39,22,46,4,19,0,3,10,4,8,4,15,0,10,4,4,22,2,0,0,0,36,0,3,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1
1829,42,8,262,524,36,91,710,66,12,269,666,61,9,102,52,2,4,114,2,9,3,29,12,3,0,0,0,4,15,0,0,13,0,0,0,0,58,0,0,0,11,0,0,0,6,0,0,0,8,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3916,342,457,745,4518,941,271,3951,1310,3357,2160,1443,542,1064,674,796,91,127,666,213,78,92,197,465,22,26,6,27,36,57,19,7,73,14,29,14,19,392,36,5,2,838,15,10,7,26,5,12,24,0,0,9,43,0,0,0,4,11,0,12,0,0,9,0,0,17,4,0,0,0,0,9,0,0,0,3,23,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
3395,1119,321,996,3619,958,208,3776,528,1779,2280,1499,360,884,773,650,226,146,578,182,102,112,349,503,117,38,49,63,34,58,14,12,28,0,15,14,24,315,14,5,4,175,4,31,5,40,3,0,2,46,34,0,46,8,0,0,3,2,0,7,0,0,0,4,7,11,0,4,0,0,0,0,0,0,0,0,5,0,0,31,2,0,2,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
3770,816,598,1395,4514,1779,509,2551,686,1491,1994,31,835,778,1167,1397,175,258,1063,66,147,61,226,710,18,121,95,37,119,172,27,10,196,7,86,28,84,711,48,0,16,3,52,39,47,14,5,41,2,47,39,6,50,4,65,21,6,10,3,27,0,28,0,10,6,2,37,0,0,13,0,2,0,2,12,0,0,36,4,0,2,0,4,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1
4098,1627,414,1509,4885,1001,327,2455,611,1458,1984,196,689,806,1179,1137,347,335,880,122,123,112,579,622,33,89,94,20,77,175,3,0,111,18,43,9,54,327,55,10,17,7,22,16,27,13,10,42,12,117,36,11,64,26,7,0,0,0,6,20,0,20,3,2,0,16,11,0,0,7,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4227,1304,649,1271,5356,1490,502,2477,681,1512,1978,109,913,718,1235,1254,227,379,1039,128,119,47,339,668,88,68,87,36,101,143,31,15,168,32,48,17,37,416,45,11,15,25,19,6,10,16,18,32,21,84,19,0,55,7,51,7,12,6,0,0,0,31,3,21,0,11,25,0,0,9,0,3,17,0,9,0,2,9,0,0,3,0,3,0,0,3,0,0,0,22,2,0,0,5,0,0,0,0,0,1
3148,1381,297,1155,3760,869,234,1723,595,1038,1984,72,366,563,1211,494,220,198,623,32,32,26,255,332,9,41,38,20,24,105,2,2,120,10,18,22,0,77,7,8,6,12,6,33,18,13,0,52,2,122,21,19,34,49,11,0,0,2,0,2,4,9,4,0,0,0,0,0,0,20,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4861,1012,263,1316,5301,1233,462,2393,676,1350,1856,176,690,836,1981,848,210,167,863,137,27,13,260,621,13,126,40,31,29,145,4,5,235,23,54,16,41,386,2,12,30,26,17,0,13,18,24,66,2,98,12,0,15,40,74,3,3,15,9,5,5,16,0,4,3,9,5,0,0,19,0,0,2,0,9,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,1
4103,925,264,1107,4833,1320,253,1903,730,968,1711,38,641,692,1992,521,304,144,988,99,73,66,136,326,60,58,44,6,10,185,0,0,261,7,75,25,16,119,14,4,0,30,12,43,25,45,16,42,4,136,55,21,28,13,52,7,0,5,2,0,2,39,0,7,2,5,13,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1
4065,1650,435,1334,4627,992,368,1666,569,805,2072,80,552,547,1137,606,195,279,684,56,30,56,435,400,10,55,44,6,49,97,2,0,104,6,72,5,28,211,39,6,15,7,0,25,24,16,28,25,0,79,25,0,62,22,13,0,3,0,7,12,3,19,0,0,4,10,9,2,0,10,6,2,6,0,3,7,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2948,1766,372,1170,4699,789,212,1916,595,1162,2463,75,349,541,952,533,284,197,528,62,47,12,577,305,44,53,58,14,35,51,16,2,22,8,0,22,20,216,15,9,26,63,15,9,10,0,13,31,12,27,41,27,78,8,20,10,0,0,2,5,0,6,4,0,0,11,11,5,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4011,2076,584,1578,5720,1319,488,2683,859,1414,2678,91,661,731,1522,796,228,317,750,294,36,42,495,515,87,56,58,32,34,178,12,0,105,30,53,11,28,234,58,12,3,25,10,20,21,25,16,56,24,71,35,0,94,51,0,5,0,15,0,4,4,14,0,0,0,0,13,0,0,0,0,9,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,494,2543,512,4122,1751,348,2418,735,2094,170,281,1438,997,1044,276,121,12,1187,83,74,28,8,237,49,160,68,39,234,354,58,627,705,5,58,26,142,618,85,2,17,85,7,22,37,0,2,16,43,0,6,2,21,80,16,0,24,93,13,52,0,12,15,13,0,8,0,0,25,13,68,2,8,0,4,0,45,0,2,8,0,60,12,0,0,9,62,77,31,5,3,17,30,18,0,2,0,0,18,1
1828,604,2514,739,4741,2068,334,2789,891,2223,281,202,1727,983,1324,291,204,53,1422,116,68,4,5,358,35,220,98,69,208,418,17,155,914,5,34,20,268,752,70,11,38,116,18,22,44,5,4,39,17,0,0,0,15,81,0,5,19,79,7,61,0,6,34,10,3,19,11,0,21,11,111,0,5,4,0,0,32,5,11,0,0,38,0,10,0,0,33,65,19,0,0,38,38,10,0,0,0,2,29,1
1670,539,3056,679,4815,2111,376,2718,1021,2410,248,223,1845,1090,1478,278,204,90,1329,100,92,12,0,288,9,166,79,60,279,421,42,223,852,10,72,9,237,658,94,9,36,209,24,29,48,9,0,14,50,0,15,0,29,49,15,0,19,146,7,29,3,11,25,47,0,37,38,0,38,5,103,6,0,4,0,0,55,10,6,0,0,76,11,6,2,0,57,92,17,0,0,29,7,0,0,0,16,0,45,1
1449,546,2327,541,4100,1685,253,2163,541,1637,190,223,1396,810,1242,199,140,58,1182,74,67,9,17,236,19,163,138,48,232,394,36,85,777,0,36,14,199,584,52,4,5,46,11,0,60,3,0,26,5,0,5,15,20,73,19,4,11,129,0,85,0,21,18,13,0,28,28,0,16,8,100,0,18,0,6,0,20,0,5,0,0,34,6,0,0,11,42,66,12,4,0,23,0,0,0,0,17,4,50,1
4031,327,3430,3942,3077,1206,104,376,85,38,10,24,152,32,286,1200,0,310,2387,3,10,154,20,51,0,36,231,42,0,609,0,0,2677,0,0,0,236,530,5,0,0,9,0,815,12,0,0,14,0,0,5,0,4,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,250,3,0,18,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
1384,416,1586,486,3179,1410,202,1764,564,1686,433,257,1147,832,1122,233,189,10,1003,60,50,36,30,288,5,119,76,56,167,222,32,115,714,4,30,2,99,707,61,9,8,41,8,21,26,11,3,0,22,0,5,6,7,91,6,4,16,89,6,35,0,6,16,8,0,9,22,0,28,11,61,3,14,0,0,0,18,5,9,19,0,44,0,0,0,0,47,31,7,0,0,10,23,19,3,2,5,0,3,1
1327,413,1401,456,2537,1073,177,1526,382,1331,260,201,1001,641,1081,192,173,40,860,56,40,31,25,155,0,131,71,37,101,168,33,214,543,4,29,16,120,427,59,3,0,120,2,7,47,10,3,0,12,0,0,0,14,89,0,0,16,46,0,24,11,30,7,0,0,7,2,0,13,8,49,3,27,0,0,0,10,0,0,0,0,14,2,2,0,0,41,22,12,0,0,21,26,0,0,0,13,0,6,1
1758,700,1945,845,3830,1576,310,2046,737,1824,650,256,1288,919,1663,213,236,38,1596,91,69,10,39,196,42,160,101,43,197,361,43,247,916,4,25,25,241,726,34,7,8,72,17,18,177,0,0,19,23,0,0,12,16,126,29,5,4,72,17,52,8,14,27,6,0,16,63,3,23,21,65,3,26,0,0,0,28,0,0,12,0,37,8,0,0,0,25,45,37,0,0,11,37,4,0,0,15,0,25,1
1806,663,2241,707,3913,1596,236,1934,869,1906,441,161,1356,982,1611,307,262,40,1421,50,51,20,48,221,34,157,59,45,187,389,23,120,997,8,21,11,159,578,84,13,17,89,14,13,47,6,7,3,62,0,2,12,6,125,0,0,8,50,0,23,16,23,22,4,0,18,4,0,19,17,54,0,10,2,0,0,13,7,3,7,0,32,15,7,0,0,33,41,10,4,0,0,37,2,0,0,12,0,22,1
1464,236,1819,349,2195,1524,199,1848,646,1241,100,138,1261,410,865,237,103,39,724,138,48,28,0,137,31,95,60,44,127,212,12,64,447,2,34,7,78,371,44,10,15,72,5,10,10,2,0,10,5,0,0,5,2,16,0,3,9,83,0,25,4,0,11,20,0,23,6,0,0,4,50,0,0,0,10,0,20,14,0,0,0,30,2,14,0,6,15,0,26,0,0,0,25,20,2,0,28,0,0,0
2401,716,3997,870,4780,3076,441,3894,1068,2337,256,185,2402,894,1747,474,208,98,1488,243,95,18,22,411,40,226,128,86,327,493,54,220,851,17,73,6,256,604,118,22,12,118,10,13,33,16,0,12,23,0,15,0,90,41,29,5,20,294,14,108,9,35,20,50,0,35,71,0,31,0,105,0,25,6,9,0,76,40,0,6,0,88,11,25,3,0,80,113,25,0,0,44,36,18,3,0,47,0,31,0
1722,515,3037,589,3652,2533,320,3098,896,1723,205,180,2015,857,1372,276,189,61,1155,248,116,34,8,273,55,205,156,100,367,299,60,146,695,8,20,11,261,616,118,12,27,41,8,23,42,0,0,31,21,0,0,18,61,32,27,7,23,246,11,95,13,20,16,78,0,26,40,2,27,3,95,0,12,4,11,0,60,26,2,0,0,53,9,20,0,0,46,83,29,0,6,44,54,19,3,0,39,6,41,1
2462,700,3114,720,4261,2310,384,3675,1210,3088,229,244,2057,1142,1873,359,409,38,1574,128,133,52,48,332,34,274,68,33,320,269,86,264,839,11,45,16,187,879,70,21,6,145,19,24,61,21,3,16,41,0,0,0,59,98,14,6,4,133,15,88,22,34,20,8,0,18,20,5,40,7,87,2,13,3,24,0,22,29,6,10,4,68,7,13,0,0,118,81,57,13,18,64,10,0,0,0,0,7,34,1
2204,681,2579,797,3899,1808,306,2927,812,2158,199,249,1730,1162,1643,310,287,79,1359,174,60,64,34,288,51,230,98,61,226,314,60,271,771,8,62,31,173,908,106,26,10,107,12,21,112,7,2,0,29,0,0,16,40,116,19,0,19,133,0,52,16,16,11,27,0,21,9,0,0,12,92,7,30,0,8,0,23,9,5,5,0,89,6,4,0,0,83,95,50,8,4,35,23,0,0,0,28,0,23,1
2159,499,2798,765,3638,1958,332,3116,800,2331,221,318,1760,1085,1679,278,294,30,1391,199,116,38,19,202,24,225,61,52,327,352,56,194,812,15,24,13,111,784,113,4,5,75,11,25,73,16,2,16,34,0,7,2,27,78,23,2,2,152,7,83,16,18,36,17,0,27,2,6,27,10,144,5,26,0,10,0,33,22,5,5,0,54,21,14,0,0,61,103,39,3,0,45,14,0,0,0,20,2,30,1
1847,184,1753,376,3110,1710,222,1741,662,1050,280,182,1296,426,699,379,55,48,878,158,58,96,6,218,8,170,91,45,164,276,22,8,462,0,38,0,184,651,144,20,29,5,0,8,10,6,0,10,4,0,31,0,39,18,12,0,3,96,0,90,0,23,12,49,0,19,4,6,0,5,30,0,23,2,0,0,9,25,0,0,0,11,2,19,0,0,7,13,5,0,8,0,0,0,7,0,11,0,0,1
1439,246,1769,496,3168,1733,244,1767,750,1082,275,179,1251,479,708,263,52,41,713,69,47,59,0,176,23,109,59,64,219,272,37,36,424,6,10,9,180,653,86,9,29,18,5,13,16,0,0,0,29,0,2,8,33,18,11,5,7,67,0,100,0,25,16,57,0,10,12,0,14,6,67,0,23,2,3,0,4,16,6,0,0,4,15,10,0,0,12,21,23,0,0,0,3,0,6,0,0,5,0,1
1035,244,1279,252,2286,1189,227,1197,527,654,168,155,1130,372,488,231,23,48,528,131,27,22,7,113,5,76,33,37,176,181,31,10,282,16,20,16,66,488,52,3,11,27,0,17,3,0,0,8,9,0,0,0,26,10,0,0,10,50,9,45,0,24,24,15,2,3,0,0,16,0,39,0,2,0,0,0,4,12,6,0,0,5,0,7,0,0,2,12,0,0,4,14,9,0,11,0,5,0,0,1
5360,2670,391,1316,6307,737,233,3107,1942,1912,1968,119,559,1106,1515,1282,391,280,764,469,84,206,1222,428,84,147,169,70,122,97,62,416,41,30,43,60,35,215,29,73,41,45,0,32,29,22,14,36,18,62,8,9,0,5,4,12,6,6,0,0,0,0,29,4,25,0,0,32,0,0,0,3,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6782,2039,169,1432,9796,469,282,3899,670,4581,2844,71,539,697,2194,1114,504,269,504,312,203,54,881,578,89,171,83,25,15,61,13,603,47,12,31,3,19,196,4,13,10,17,14,22,15,0,33,44,5,33,15,13,10,9,13,14,0,0,3,0,7,0,0,0,72,0,0,7,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2922,321,1459,4612,874,239,1672,528,1002,2446,51,490,836,1476,606,409,265,554,116,55,171,941,330,39,193,196,42,112,107,21,90,64,6,29,24,58,94,0,0,64,87,26,33,22,4,47,41,0,62,7,4,0,49,16,15,0,0,7,0,0,5,0,10,5,0,0,11,0,0,5,0,0,0,0,4,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,11,0,2,0,0
4342,2738,438,1636,6459,571,75,3037,583,2413,2803,369,709,1168,2000,1637,216,152,857,906,130,132,1266,501,112,213,144,79,251,56,89,147,70,28,34,5,31,122,27,52,35,10,15,10,0,6,15,0,60,84,11,19,6,0,9,5,0,0,0,0,10,0,15,0,37,0,267,9,6,0,8,7,0,6,6,12,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,3519,62,1654,7445,121,590,3383,152,1335,4800,117,137,1070,1690,766,68,302,271,547,19,157,956,107,13,0,130,153,140,102,9,666,5,29,0,210,0,82,0,179,14,6,0,15,0,20,25,30,0,33,25,16,35,0,0,8,0,0,0,0,9,0,0,0,146,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,1250,287,1017,3681,1069,239,1676,416,1405,1872,112,626,720,1124,750,228,147,856,303,96,30,562,529,83,151,100,55,46,40,44,143,147,18,48,8,25,498,14,32,50,41,3,35,13,25,45,43,0,27,2,21,4,0,11,0,2,0,3,0,2,0,3,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5767,2110,670,2131,7409,2081,684,2694,744,1556,3901,105,1020,1070,2390,2170,377,360,1243,216,73,116,907,1103,155,195,204,81,123,195,47,393,185,18,91,44,13,548,20,69,34,14,6,11,29,41,9,135,14,42,33,35,0,41,50,19,0,22,14,10,7,14,4,0,10,12,7,0,0,9,0,3,4,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,60,43,174,398,368,395,56,51,76,157,0,64,137,119,11,138,6,0,2,2,0,0,0,20,0,0,4,0,21,14,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,975,408,1183,4511,1176,545,1760,557,1045,1499,46,627,598,1601,969,297,127,840,93,16,30,542,671,82,78,63,22,63,144,22,12,102,12,95,33,15,317,15,11,7,26,3,21,21,8,0,63,0,52,10,2,0,32,32,0,4,6,7,10,3,13,0,2,0,14,9,0,0,13,0,3,3,3,0,5,0,0,3,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,877,1482,1468,6549,2668,650,2962,906,1739,1657,92,1442,944,1897,1643,346,257,1841,207,117,58,409,1196,9,187,136,54,164,217,21,46,311,24,123,68,52,612,53,24,14,24,14,97,65,13,11,113,9,7,2,23,8,132,29,18,13,31,0,43,9,15,2,10,16,13,21,0,6,25,0,2,0,0,3,0,0,7,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,1121,599,1314,4877,1618,610,2057,543,1534,1976,40,735,1021,1614,821,252,169,1218,121,53,24,657,669,16,98,41,26,182,237,19,14,199,11,65,41,45,337,47,11,37,42,7,54,31,13,26,86,0,37,14,0,0,58,54,11,11,25,0,19,12,4,15,8,0,25,4,0,0,20,0,0,25,0,0,0,0,0,6,0,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,1
4519,4743,125,2883,7192,1011,330,4261,1061,1751,4295,64,456,792,3121,662,320,329,686,769,76,79,1422,235,110,69,182,186,255,190,28,13,43,39,33,35,46,154,4,22,4,64,11,16,10,11,68,34,2,115,12,49,20,0,27,0,10,0,36,0,12,0,0,6,0,3,0,7,0,2,0,2,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3533,2444,372,1568,4603,1074,362,2036,519,1347,2201,30,536,869,1800,842,307,326,730,254,15,86,1052,446,34,109,41,60,111,154,45,31,97,11,16,10,24,203,22,16,16,72,8,26,26,20,18,61,0,112,6,21,6,14,0,9,4,2,4,7,4,2,0,0,0,0,0,11,0,3,0,0,0,4,0,7,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,2108,413,1457,7687,2214,471,4188,1223,3411,3263,152,1204,1102,3372,491,548,189,900,447,115,119,577,1262,292,209,45,55,102,57,40,80,66,74,444,58,32,219,6,53,6,69,49,31,4,31,43,113,0,9,5,28,26,15,101,5,43,0,0,0,37,13,0,0,0,0,0,0,12,0,0,0,10,0,0,15,0,0,0,17,3,0,0,11,0,15,0,0,0,0,3,0,0,0,0,0,0,10,0,0
2831,542,310,874,4223,1736,250,1950,1290,1359,1530,102,744,459,2060,240,198,85,709,126,52,64,88,1032,218,114,38,34,21,104,4,33,78,15,118,12,33,160,2,35,21,63,22,14,11,17,17,62,0,20,58,27,0,76,41,15,0,5,0,8,9,30,0,0,14,0,15,0,0,14,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,6,0,0
1447,1504,155,688,2164,351,102,1208,410,417,3007,91,193,410,726,144,93,61,200,138,21,3,551,101,96,66,70,20,250,51,17,60,7,9,3,32,22,45,0,39,35,91,6,12,5,2,27,13,5,39,3,17,4,0,0,0,8,0,0,0,7,0,0,3,7,0,0,0,0,0,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,1148,532,845,2514,826,263,1034,431,948,1399,269,433,794,744,902,160,155,679,36,23,111,281,538,41,157,47,17,19,186,16,66,80,3,89,13,37,197,27,6,8,11,0,71,52,8,23,60,8,29,20,0,11,47,16,9,7,3,0,9,6,15,2,0,0,6,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3721,1884,1012,1797,5454,1621,486,2692,806,2528,1983,193,1114,1759,1718,2247,301,508,1310,185,35,140,692,1095,59,302,106,32,101,330,75,326,197,20,57,2,61,592,78,20,39,15,12,67,40,14,14,132,16,39,26,0,26,89,42,42,0,23,15,21,13,11,2,13,10,0,16,0,8,6,0,2,10,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,19,0,8,0,0
2693,1019,451,962,3241,1085,202,1448,593,2205,1093,50,572,1327,857,955,105,270,843,100,65,94,436,761,130,168,80,38,80,184,13,43,132,0,105,8,37,387,56,2,19,0,17,54,31,22,30,69,10,35,16,0,22,12,19,4,2,8,0,11,0,0,0,6,0,5,2,0,0,2,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
4922,1641,666,1633,5711,1414,542,2672,398,1324,3142,131,940,1250,1592,1022,261,360,1221,568,67,175,427,1104,26,149,118,15,75,310,24,73,226,46,101,64,61,427,51,11,20,12,7,26,34,20,0,126,6,105,15,25,17,74,37,2,11,10,0,26,14,3,6,0,29,9,4,8,15,3,0,0,5,0,2,0,0,5,2,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0
